New EMG times,currentData_1,currentData_2,currentData_3,currentData_4,currentData_5,currentData_6,currentData_7,currentData_8,thumb,index+middle,ring+little
37:23.143,-0.05,0.04,0.11,0,-0.08,-0.45,-0.04,-0.06,158.773086738071,153.816415541237,176.928608669488
37:23.154,-0.05,0.04,0.11,0,-0.08,-0.45,-0.04,-0.06,158.860906019461,153.880889223441,176.89386347739
37:23.166,-0.16,-0.1,-0.11,-0.02,0,0.18,-0.21,0,158.948725300852,153.945362905647,176.859118285292
37:23.178,-0.16,-0.1,-0.11,-0.02,0,0.18,-0.21,0,159.036544582239,154.009836587851,176.824373093194
37:23.187,-0.11,-0.03,-0.06,-0.11,-0.2,-1,-0.05,-0.06,159.12436386363,154.074310270057,176.789627901096
37:23.197,-0.04,0,0.04,0,0.06,0.16,-0.09,0.01,159.17608922525,154.226616979786,176.511035741882
37:23.208,-0.04,0,0.04,0,0.06,0.16,-0.09,0.01,159.227814586869,154.378923689515,176.232443582667
37:23.218,-0.05,0.01,-0.01,-0.04,-0.03,-0.83,-0.29,0.07,159.279539948489,154.53123039924,175.953851423459
37:23.261,-0.08,-0.06,0.06,-0.02,-0.02,0,-0.16,-0.01,159.42382738533,154.590084860597,176.009642557829
37:23.273,0.04,0.03,0.02,0.02,0.02,1.03,0.31,-0.02,159.56811482217,154.648939321953,176.065433692198
37:23.283,0,0,0.01,0.04,-0.04,-0.87,-0.34,0,159.712402259014,154.707793783311,176.121224826568
37:23.292,0,0,0.01,0.04,-0.04,-0.87,-0.34,0,159.711919949419,154.952955251885,175.906882253286
37:23.303,0.1,-0.04,-0.05,-0.05,0,-0.05,-0.01,0.04,159.711437639823,155.198116720465,175.69253968
37:23.313,0.1,-0.04,-0.05,-0.05,0,-0.05,-0.01,0.04,159.710955330227,155.443278189032,175.478197106717
37:23.323,-0.1,0.02,-0.04,0.03,0.07,0.4,0.08,0,159.710473020631,155.688439657606,175.26385453343
37:23.361,-0.03,-0.03,0.01,0,0.02,-0.36,-0.11,0.02,159.791353770558,155.754834410467,175.196842562547
37:23.371,-0.02,-0.1,-0.11,0.02,-0.04,-0.02,-0.13,-0.05,159.872234520484,155.821229163327,175.129830591666
37:23.385,0.16,0.08,0.02,-0.04,-0.05,-0.01,-0.23,-0.01,159.953115270411,155.887623916188,175.062818620785
37:23.394,0.16,0.08,0.02,-0.04,-0.05,-0.01,-0.23,-0.01,159.936606027243,155.885155670207,175.111890123732
37:23.403,-0.09,0.01,0.08,0.03,0.03,-0.17,0.06,-0.06,159.920096784074,155.882687424226,175.16096162668
37:23.414,-0.09,0.01,0.08,0.03,0.03,-0.17,0.06,-0.06,159.903587540905,155.880219178244,175.210033129626
37:23.423,-0.03,-0.03,-0.12,0,0.11,0.54,0.18,0.01,159.887078297736,155.877750932263,175.259104632573
37:23.432,0.03,0,0,0,0.07,0.94,0.16,-0.04,159.870569054567,155.875282686282,175.308176135521
37:23.475,-0.07,0.01,0.02,0.05,0.01,-0.1,0.04,0.01,159.942297910487,155.86536184282,175.19981216948
37:23.489,-0.01,0,-0.03,-0.06,-0.06,-0.35,0.02,0,160.014026766408,155.855440999358,175.091448203437
37:23.498,-0.03,0,-0.13,-0.01,0.02,0.42,0.32,0.04,160.085755622325,155.845520155895,174.983084237399
37:23.512,0.01,-0.02,0.05,-0.03,-0.12,-0.03,0.11,-0.04,160.036680038984,155.930636289148,175.092187155378
37:23.528,-0.03,0.06,-0.02,-0.03,-0.03,0.17,-0.02,-0.09,159.987604455641,156.0157524224,175.201290073359
37:23.542,0.03,0,0.17,0.01,0,-0.14,0.03,0,159.9385288723,156.100868555652,175.310392991336
37:23.584,-0.04,-0.01,0.04,0.01,0,-0.54,0.16,0.04,160.572733097484,156.136903781394,175.196278349777
37:23.595,0.02,0.06,0.07,0.06,0.04,0.28,-0.07,0.06,161.206937322684,156.172939007137,175.082163708215
37:23.605,0.03,0.01,0.04,0,0.02,0.29,-0.14,0,161.235293028449,156.142667904558,174.877135879055
37:23.616,0.02,0.12,-0.02,-0.03,-0.13,-0.66,-0.35,-0.07,161.263648734213,156.112396801981,174.67210804989
37:23.628,0.29,0.08,0.05,0.07,0.11,0.45,0.19,0.07,161.292004439978,156.082125699402,174.467080220733
37:23.637,0.29,0.08,0.05,0.07,0.11,0.45,0.19,0.07,161.320360145744,156.051854596823,174.262052391568
37:23.646,-0.15,-0.07,0.13,-0.01,0,-0.21,0.34,0,161.567512811649,156.100730999267,174.316284765015
37:23.656,-0.02,-0.09,-0.21,-0.06,-0.08,0.2,0.03,0.06,161.814665477559,156.149607401711,174.370517138462
37:23.699,-0.38,0.05,-0.1,-0.06,-0.1,-0.17,-0.76,-0.2,161.710878181184,156.190334559634,174.182522201445
37:23.711,-0.38,0.05,-0.1,-0.06,-0.1,-0.17,-0.76,-0.2,161.607090884812,156.231061717556,173.99452726444
37:23.720,-0.38,0.05,-0.1,-0.06,-0.1,-0.17,-0.76,-0.2,161.503303588437,156.271788875481,173.806532327424
37:23.729,-0.05,-0.02,0.18,0.02,0.04,-1.05,0.12,0.11,161.399516292066,156.312516033404,173.618537390412
37:23.739,-0.03,0.04,0.02,0,0.03,-0.07,-0.06,-0.09,161.29572899569,156.353243191328,173.430542453396
37:23.748,0.12,-0.07,-0.02,0.01,-0.04,-0.03,-0.01,0.07,161.502442317655,156.351949839585,173.534224929166
37:23.758,0.07,0.04,0,0,0.02,-1.2,-0.25,0.06,161.709155639617,156.350656487843,173.637907404936
37:23.800,0.19,0.04,0.1,0.03,0.02,0.42,0.21,-0.05,161.948781366948,156.447544962663,173.526429630188
37:23.811,0.08,-0.04,-0.14,-0.02,0.01,0.76,0.35,0,162.188407094269,156.544433437482,173.414951855444
37:23.820,-0.04,0.1,0.14,0.03,-0.07,-0.79,-0.05,-0.03,162.428032821597,156.641321912301,173.303474080702
37:23.832,-0.04,0.1,0.14,0.03,-0.07,-0.79,-0.05,-0.03,162.667658548933,156.738210387123,173.191996305957
37:23.845,-0.02,-0.03,-0.13,-0.02,0,-0.33,-0.07,-0.01,162.48682718179,156.519102054883,173.409050033071
37:23.854,-0.02,-0.03,-0.13,-0.02,0,-0.33,-0.07,-0.01,162.305995814648,156.299993722645,173.626103760187
37:23.863,0.06,0.14,-0.04,0.03,-0.03,-0.74,0.19,0.02,162.125164447512,156.080885390405,173.843157487296
37:23.872,-0.19,0.05,-0.17,-0.1,-0.07,0.72,-0.16,-0.05,161.944333080373,155.861777058164,174.060211214412
37:23.920,0,-0.13,-0.03,0.01,0.06,0.9,0.27,0.07,161.587032541018,155.976041806493,173.803055543201
37:23.934,0.02,-0.06,-0.25,-0.11,-0.13,-0.73,-0.42,-0.04,161.229732001655,156.090306554824,173.545899871991
37:23.944,-0.24,-0.06,0.28,0.03,0.03,-0.77,0,-0.04,161.138747071522,156.102064191906,173.515686490111
37:23.955,-0.24,-0.06,0.28,0.03,0.03,-0.77,0,-0.04,161.047762141392,156.113821828988,173.485473108231
37:23.965,-0.01,0,0,0.04,0.08,0.38,0.08,-0.01,160.95677721126,156.12557946607,173.455259726352
37:23.977,-0.05,-0.04,-0.31,0,0.02,-0.48,-0.32,0.04,160.865792281125,156.137337103152,173.425046344471
37:24.019,0.07,-0.01,0,0,0.07,0.6,0.14,0.11,161.063783824749,156.382813443361,173.190259152521
37:24.028,-0.18,0.16,-0.02,0.02,0,0.12,0.13,0.08,161.261775368375,156.628289783574,172.955471960566
37:24.039,-0.04,0,0.04,-0.04,-0.06,-0.38,0.17,-0.02,161.379346932647,156.723800928091,172.926737693133
37:24.050,0.14,0.03,-0.01,0.02,0.05,0.15,0.1,0,161.496918496916,156.819312072608,172.8980034257
37:24.062,0.1,-0.04,-0.31,-0.04,-0.03,0.33,0.08,0.07,161.614490061185,156.914823217124,172.869269158268
37:24.072,0.1,-0.04,-0.31,-0.04,-0.03,0.33,0.08,0.07,161.732061625453,157.010334361637,172.840534890836
37:24.082,0.01,-0.01,-0.04,0.04,0.02,0.57,0.06,-0.03,161.849633189722,157.105845506152,162.503408711548
37:24.129,0.03,-0.02,0.12,0.02,0.11,-0.09,0.17,0,161.781563238002,157.051515437004,172.816999569406
37:24.140,0.03,-0.02,0.12,0.02,0.11,-0.09,0.17,0,161.713493286279,156.997185367854,172.822198515409
37:24.150,0.01,-0.1,0.02,0.04,0.03,0.23,-0.02,0.08,161.645423334556,156.942855298705,172.827397461412
37:24.163,0.01,-0.1,0.02,0.04,0.03,0.23,-0.02,0.08,161.577353382832,156.888525229553,172.832596407415
37:24.172,0.02,0,0.1,0.01,-0.06,-0.55,-0.12,0.07,161.560541391548,156.881641382732,172.795755536667
37:24.182,-0.05,0,-0.09,-0.09,-0.18,-1.13,-0.21,-0.01,161.543729400264,156.87475753591,172.758914665919
37:24.192,-0.05,0,-0.09,-0.09,-0.18,-1.13,-0.21,-0.01,161.52691740898,156.867873689088,172.72207379517
37:24.245,-0.13,0.11,0.02,0.04,0.02,0.1,-0.02,-0.03,161.294152842187,156.995507327786,172.629034595479
37:24.260,-0.13,0.11,0.02,0.04,0.02,0.1,-0.02,-0.03,161.061388275399,157.123140966483,172.53599539579
37:24.272,0.02,-0.03,0.01,-0.02,0.01,-0.12,0.14,0,161.109829820211,157.285442621206,172.37029378107
37:24.285,0.33,-0.09,-0.06,-0.03,0,0.53,-0.01,-0.15,161.158271365024,157.447744275927,172.204592166356
37:24.295,0.33,-0.09,-0.06,-0.03,0,0.53,-0.01,-0.15,161.206712909839,157.610045930649,172.038890551637
37:24.305,-0.16,-0.04,-0.05,0,0.04,0.43,0.03,0.02,161.255154454654,157.772347585375,171.873188936916
37:24.346,-0.01,0,0.08,0.02,0,-0.1,0.07,0.03,161.350603233834,157.783824734423,172.030325096061
37:24.356,-0.01,0,0.08,0.02,0,-0.1,0.07,0.03,161.446052013016,157.795301883472,172.187461255209
37:24.368,-0.03,-0.07,-0.16,0.01,0,-0.87,-0.04,-0.02,161.541500792197,157.806779032521,172.344597414351
37:24.377,-0.03,-0.07,-0.16,0.01,0,-0.87,-0.04,-0.02,161.636949571377,157.818256181569,172.501733573496
37:24.386,0.01,0.05,0.01,0.01,0.02,-0.45,-0.14,0.01,161.772373369946,157.831990593515,172.493348269006
37:24.397,0.01,0.05,0.01,0.01,0.02,-0.45,-0.14,0.01,161.907797168511,157.845725005463,172.484962964517
37:24.405,0,0.02,0.2,0.04,0.05,0.62,-0.01,-0.03,162.043220967078,157.859459417409,172.476577660027
37:24.415,-0.08,-0.07,-0.1,-0.02,-0.04,-0.35,-0.16,0.09,162.178644765647,157.873193829356,172.468192355538
37:24.455,0.12,0,0.1,-0.02,0.03,0.35,-0.05,-0.01,162.058160506733,157.963145610724,172.336989158026
37:24.465,0,-0.02,-0.1,0,-0.02,-0.29,0.13,0.03,161.937676247819,158.053097392093,172.205785960514
37:24.476,0,-0.02,-0.1,0,-0.02,-0.29,0.13,0.03,161.817191988903,158.143049173463,172.074582763
37:24.487,0.13,0.3,0.55,0.02,-0.02,-0.54,0.04,-0.01,161.954315247236,158.057633069026,172.15597986546
37:24.497,0,-0.1,-0.02,0.03,0,-0.04,0.25,-0.01,162.091438505569,157.97221696459,172.237376967918
37:24.507,-0.1,0.05,0.09,0.01,0.04,0.61,-0.1,-0.1,162.228561763903,157.886800860154,172.318774070376
37:24.517,-0.1,0.05,0.09,0.01,0.04,0.61,-0.1,-0.1,162.365685022236,157.801384755717,172.400171172836
37:24.561,0,-0.09,-0.05,0,0,0.32,0.06,0.03,162.235952664187,158.001028468214,172.252090497555
37:24.572,0.01,0.06,0.21,-0.04,-0.19,-1.04,-0.6,0.02,162.106220306141,158.20067218071,172.10400982228
37:24.584,0.01,0.06,0.21,-0.04,-0.19,-1.04,-0.6,0.02,161.97648794809,158.400315893206,171.955929147
37:24.593,-0.02,-0.13,-0.11,-0.03,0,0.38,0.11,0.01,162.001476525575,158.386563696457,171.973234764364
37:24.602,-0.06,-0.07,0.12,0.04,0.01,-0.37,0.03,-0.05,162.026465103059,158.372811499707,171.990540381728
37:24.612,-0.05,-0.08,-0.14,0,-0.03,-0.64,-0.49,-0.03,162.051453680544,158.359059302957,172.007845999092
37:24.620,-0.05,-0.08,-0.14,0,-0.03,-0.64,-0.49,-0.03,162.076442258029,158.345307106207,172.025151616456
37:24.628,0.02,0.03,0.22,0.03,0.06,0.5,0.12,-0.01,162.101430835514,158.331554909457,172.042457233821
37:24.672,-0.06,-0.05,0,-0.02,0.13,0.95,0.06,-0.1,162.072746625016,158.339070523141,171.974306824613
37:24.684,0.01,0.01,0.03,0.02,-0.02,-0.83,0.04,0,162.044062414519,158.346586136826,171.906156415404
37:24.695,0.01,0.01,0.03,0.02,-0.02,-0.83,0.04,0,162.015378204021,158.354101750509,171.838006006195
37:24.705,0.37,0.09,0.38,-0.03,-0.09,-0.78,-0.18,-0.02,162.009968393357,158.234903091367,171.891528302514
37:24.716,-0.08,-0.01,0.01,0.04,0.07,0.21,0.01,0.23,162.004558582693,158.115704432221,171.945050598833
37:24.727,0.04,0.12,0.06,0,-0.07,-0.63,0.06,-0.01,161.999148772029,157.996505773075,171.998572895153
37:24.740,-0.05,-0.11,-0.28,-0.07,-0.13,-0.41,0.02,-0.06,161.993738961365,157.87730711393,172.052095191471
37:24.785,0.08,0.11,0.11,0.01,0.05,0.45,-0.13,-0.14,162.027564259499,157.640050212885,171.960071968739
37:24.796,0.08,0.11,0.11,0.01,0.05,0.45,-0.13,-0.14,162.061389557632,157.402793311841,171.868048746005
37:24.807,-0.12,0.09,0.04,0.01,-0.02,-0.5,-0.03,-0.13,162.101828866939,157.550949972871,171.790702258202
37:24.818,-0.12,0.09,0.04,0.01,-0.02,-0.5,-0.03,-0.13,162.142268176249,157.699106633903,171.713355770395
37:24.829,-0.04,-0.17,-0.19,-0.02,-0.02,0.02,0.14,0.05,162.182707485557,157.847263294932,171.636009282589
37:24.840,0.06,0.11,0.23,0.02,0.11,1.06,0.32,0.03,162.223146794865,157.995419955958,171.558662794785
37:24.849,-0.15,-0.18,0.16,-0.04,-0.02,0.14,-0.06,0.08,162.263586104174,158.143576616988,162.059234435317
37:24.891,0.06,-0.08,-0.01,0,0.01,0.51,0.03,-0.01,162.391633648742,158.038678083225,171.535824505917
37:24.901,-0.02,0.03,0.16,-0.01,-0.01,0.13,0.15,0,162.519681193306,157.933779549463,171.590332704853
37:24.911,0.32,0.07,-0.16,0.03,-0.06,0.02,0.05,0,162.647728737869,157.828881015705,171.644840903788
37:24.921,0.32,0.07,-0.16,0.03,-0.06,0.02,0.05,0,162.775776282433,157.723982481944,171.699349102724
37:24.932,-0.02,0.17,0.15,0,0.01,0.25,0.13,-0.04,162.903823827,157.619083948181,171.753857301659
37:24.943,0.06,-0.01,-0.03,0.02,0.08,-0.55,0,-0.03,163.031871371568,157.514185414418,171.808365500596
37:24.953,-0.01,-0.2,0.13,-0.04,-0.06,-0.02,-0.27,0,162.914458559339,157.398531066664,171.890465503415
37:24.998,-0.06,0.24,0.17,0,-0.04,-0.03,-0.07,-0.08,162.797045747107,157.28287671891,171.972565506234
37:25.011,-0.14,0.19,0.21,0,0.02,-0.34,-0.07,-0.1,162.785643854232,157.428004391719,171.99807425728
37:25.024,0.16,0.13,0.03,0.05,-0.07,-0.49,-0.26,0,162.774241961356,157.573132064526,172.023583008327
37:25.037,0,0,0.1,0.04,-0.04,-0.5,-0.26,0.02,162.762840068481,157.71825973733,172.049091759373
37:25.048,-0.07,-0.21,0,0.01,0.1,0.48,0.13,0.07,162.689651543061,157.752320832569,172.013745561037
37:25.058,-0.07,-0.21,0,0.01,0.1,0.48,0.13,0.07,162.616463017641,157.786381927808,171.978399362701
37:25.069,-0.09,0.06,-0.24,-0.1,-0.08,0.66,-0.01,-0.04,162.543274492218,157.820443023048,171.943053164364
37:25.113,-0.09,0.06,-0.24,-0.1,-0.08,0.66,-0.01,-0.04,162.678100841298,157.728827732377,171.96117358545
37:25.124,0.31,0.28,0.18,0.03,-0.01,-0.27,-0.23,0.08,162.812927190374,157.637212441706,171.979294006537
37:25.134,0.31,0.28,0.18,0.03,-0.01,-0.27,-0.23,0.08,162.947753539454,157.545597151036,171.997414427623
37:25.143,0.31,0.28,0.18,0.03,-0.01,-0.27,-0.23,0.08,163.226779744975,157.653621152022,172.002579778809
37:25.153,-0.07,0,-0.18,0.02,-0.01,-0.95,-0.23,-0.14,163.505805950495,157.761645153012,172.007745129995
37:25.163,0.31,-0.13,0.15,0.04,0.12,0.63,0.37,0.07,163.78483215602,157.869669154,172.01291048118
37:25.173,-0.24,-0.1,-0.06,-0.06,-0.17,-0.31,-0.07,-0.11,164.063858361533,157.977693154986,172.018075832366
37:25.212,-0.08,-0.07,0.22,0.01,0.06,0.02,0.19,0.13,164.101843702685,157.928128139105,172.123464189104
37:25.222,-0.09,0.07,-0.18,0,-0.03,-0.84,-0.37,-0.07,164.139829043838,157.878563123223,172.228852545846
37:25.232,-0.09,0.07,-0.18,0,-0.03,-0.84,-0.37,-0.07,164.17781438499,157.828998107341,172.334240902583
37:25.243,0.18,0,-0.26,-0.03,-0.02,-0.1,0.2,0.01,164.215799726141,157.779433091459,172.439629259321
37:25.252,-0.06,-0.14,-0.13,0,0.03,0.25,-0.15,-0.04,164.033712152457,157.885685988994,172.295871183971
37:25.262,-0.06,-0.14,-0.13,0,0.03,0.25,-0.15,-0.04,163.851624578776,157.991938886528,172.152113108623
37:25.277,0.06,0.31,0.44,0.02,0.08,1.15,0.14,0,163.669537005091,158.098191784065,172.008355033275
37:25.332,0.01,0.05,-0.07,-0.02,-0.01,0.27,-0.01,0.07,163.608232601468,158.236930718317,171.919224076429
37:25.344,-0.09,-0.07,0,0.01,-0.05,-0.52,0.05,-0.06,163.546928197847,158.375669652569,171.830093119581
37:25.354,-0.05,0.26,0.46,0,-0.13,-0.92,-0.48,-0.14,163.485623794225,158.514408586818,171.740962162736
37:25.363,-0.05,0.26,0.46,0,-0.13,-0.92,-0.48,-0.14,163.516649584441,158.531870070353,171.650192336998
37:25.372,-0.06,-0.12,-0.21,-0.06,0.1,0.82,0.27,0.06,163.547675374656,158.549331553888,171.55942251126
37:25.383,-0.06,-0.12,-0.21,-0.06,0.1,0.82,0.27,0.06,163.578701164872,158.566793037423,171.468652685522
37:25.390,-0.05,-0.02,-0.28,0.01,0.05,0.41,0.16,0.04,163.609726955087,158.584254520958,171.377882859784
37:25.438,-0.16,-0.22,-0.1,0.05,0.06,0.01,-0.13,-0.03,163.707384462201,158.667818685118,171.266819281329
37:25.450,0.14,-0.18,-0.11,0.02,0.03,-0.67,0.44,0.1,163.805041969314,158.751382849277,171.155755702872
37:25.463,-0.04,-0.09,-0.06,0,-0.07,0.49,-0.16,-0.1,163.902699476428,158.834947013438,171.044692124415
37:25.472,-0.14,-0.26,-0.1,-0.01,-0.05,-0.53,-0.05,0.01,164.000356983541,158.918511177599,170.933628545959
37:25.482,-0.14,-0.26,-0.1,-0.01,-0.05,-0.53,-0.05,0.01,164.281470252412,159.098878998429,170.936860948046
37:25.493,0.12,0.17,-0.05,-0.06,-0.09,-0.32,-0.31,-0.08,164.562583521285,159.279246819263,170.940093350133
37:25.537,0.18,0.3,-0.12,0,-0.02,-0.25,0.3,0.06,164.609983981095,159.295141687445,170.872448845554
37:25.549,-0.02,-0.07,-0.09,-0.02,-0.1,-0.88,-0.38,-0.15,164.657384440904,159.311036555627,170.804804340973
37:25.561,-0.02,-0.07,-0.09,-0.02,-0.1,-0.88,-0.38,-0.15,164.704784900712,159.326931423807,170.737159836393
37:25.571,-0.01,-0.03,0.15,0.12,0.07,0.31,-0.01,0.05,164.601806671091,159.295415816263,170.747592324103
37:25.582,0,-0.13,0.05,-0.03,-0.15,0.33,0.06,0.05,164.498828441472,159.26390020872,170.758024811813
37:25.590,-0.08,0.04,-0.14,-0.06,-0.04,0.11,0.13,-0.07,164.395850211849,159.232384601176,170.768457299523
37:25.599,-0.08,0.04,-0.14,-0.06,-0.04,0.11,0.13,-0.07,164.292871982232,159.200868993632,170.778889787233
37:25.608,0.01,-0.23,-0.12,-0.1,-0.11,1.26,0.59,0,164.189893752611,159.169353386088,170.789322274943
37:25.649,-0.02,0,0.06,-0.02,-0.04,0.41,0.07,0.02,164.119197250796,159.227580280501,170.725502646637
37:25.662,-0.02,0,0.06,-0.02,-0.04,0.41,0.07,0.02,164.048500748979,159.285807174915,170.66168301833
37:25.671,0.07,-0.01,0.04,-0.01,-0.06,-0.55,-0.09,0.05,163.977804247163,159.344034069329,170.597863390023
37:25.680,0.07,-0.01,0.04,-0.01,-0.06,-0.55,-0.09,0.05,163.976857609459,159.393985096754,170.597097817938
37:25.691,-0.02,0.02,0.04,0,0.03,0.84,-0.12,0.05,163.975910971756,159.44393612418,170.596332245852
37:25.701,-0.22,0.12,0.01,0,-0.03,-0.95,-0.13,0.02,163.974964334053,159.493887151607,170.595566673767
37:25.713,-0.02,0.07,0.2,-0.01,-0.09,-0.1,-0.27,-0.1,163.97401769635,159.543838179031,170.594801101681
37:25.756,-0.03,-0.16,0.06,0,0.03,0.78,-0.17,-0.18,164.198509141574,159.745108289467,170.594190855679
37:25.769,-0.13,-0.04,0.32,-0.02,0.05,0.31,-0.02,0.01,164.423000586796,159.946378399903,170.593580609678
37:25.781,-0.13,-0.04,0.32,-0.02,0.05,0.31,-0.02,0.01,164.448406302652,159.825319925757,170.593059511591
37:25.792,0.04,0.29,-0.08,-0.03,-0.2,-1.27,-0.5,-0.05,164.473812018508,159.704261451611,170.592538413504
37:25.805,0.04,0.29,-0.08,-0.03,-0.2,-1.27,-0.5,-0.05,164.499217734364,159.583202977465,170.592017315417
37:25.815,0.06,-0.11,-0.07,0,0.03,-0.73,-0.2,-0.04,164.379020489045,159.580066208998,170.637397570175
37:25.824,-0.12,0.07,-0.13,0.04,-0.01,0.69,0.11,0,164.258823243728,159.576929440532,170.682777824932
37:25.869,0.01,-0.03,0,0.02,0.02,0.72,0.36,0.04,164.263906760232,159.640901341499,170.672725045876
37:25.878,0.01,-0.03,0,0.02,0.02,0.72,0.36,0.04,164.268990276735,159.704873242466,170.662672266821
37:25.890,-0.05,0.05,-0.22,-0.01,0,0.84,-0.48,0,164.274073793239,159.768845143431,170.652619487766
37:25.902,-0.05,0.05,-0.22,-0.01,0,0.84,-0.48,0,164.279157309742,159.832817044397,170.642566708711
37:25.912,-0.02,0,-0.09,-0.01,-0.03,0.28,0.14,0.02,164.226848217369,159.724039944009,170.70541089201
37:25.922,-0.02,0,-0.09,-0.01,-0.03,0.28,0.14,0.02,164.174539124995,159.615262843621,170.768255075309
37:25.932,0.03,0.05,-0.02,-0.04,-0.01,0.13,0.01,0.04,164.122230032622,159.506485743235,170.831099258607
37:25.975,-0.02,-0.01,0.26,0.02,0.11,-0.17,0.24,-0.08,164.12075685885,159.467790552336,170.942030399854
37:25.985,-0.02,-0.01,0.26,0.02,0.11,-0.17,0.24,-0.08,164.119283685078,159.429095361437,171.052961541103
37:25.994,0.48,-0.11,-0.07,-0.01,0.02,-0.48,-0.16,0.14,164.117810511306,159.390400170538,171.163892682351
37:26.003,-0.06,-0.04,-0.23,-0.01,-0.02,-0.97,-0.48,-0.08,164.207654506046,159.498802845328,171.021873936268
37:26.013,-0.23,-0.22,-0.2,-0.04,-0.07,-0.19,0.02,-0.08,164.297498500786,159.60720552012,170.879855190182
37:26.022,-0.23,-0.22,-0.2,-0.04,-0.07,-0.19,0.02,-0.08,164.387342495524,159.715608194912,170.737836444099
37:26.031,-0.1,-0.01,-0.22,-0.03,-0.18,-0.12,-0.38,-0.09,164.477186490261,159.824010869702,170.59581769802
37:26.041,-0.08,0.12,0.1,0.03,-0.01,-0.39,0.14,0.15,164.567030485003,159.932413544495,170.453798951934
37:26.085,0,-0.04,0.08,0,0,-0.14,0.34,0.1,164.402079640626,160.153146518983,170.411641652587
37:26.098,0.28,0.05,-0.02,0,0.05,0.63,0.07,-0.03,164.237128796249,160.373879493467,170.36948435324
37:26.108,-0.24,-0.19,-0.07,-0.04,-0.25,0.31,-0.37,-0.12,164.072177951879,160.594612467949,170.327327053894
37:26.118,-0.24,-0.19,-0.07,-0.04,-0.25,0.31,-0.37,-0.12,164.041913408339,160.623034486365,170.312391813011
37:26.128,0.07,-0.02,0.06,0.03,0.04,0.35,-0.31,-0.02,164.011648864798,160.651456504783,170.297456572128
37:26.140,-0.02,-0.18,-0.06,0.01,0.02,-0.33,0.15,0.04,163.981384321257,160.679878523199,170.282521331246
37:26.149,0.39,0.25,0.17,0.02,0.03,0.27,0.15,0.1,163.951119777716,160.708300541617,170.267586090363
37:26.189,0.16,0.1,-0.11,-0.04,0.02,0.51,-0.18,0.02,163.999379904045,160.679847538315,170.296156219735
37:26.201,-0.42,0.21,-0.12,-0.02,0.04,-0.67,-0.18,0,164.047640030374,160.651394535014,170.324726349106
37:26.211,-0.1,0.41,0.05,0.01,0.08,0.64,0.02,-0.05,164.095900156704,160.622941531712,170.353296478478
37:26.222,-0.1,0.41,0.05,0.01,0.08,0.64,0.02,-0.05,164.142549409054,160.623096068556,170.28658115226
37:26.235,0.17,-0.2,-0.1,-0.03,-0.04,-0.05,0.11,0.14,164.189198661405,160.623250605401,170.219865826042
37:26.244,0.17,-0.2,-0.1,-0.03,-0.04,-0.05,0.11,0.14,164.235847913754,160.623405142245,170.153150499826
37:26.256,-0.16,-0.05,0,-0.02,0.03,1.11,-0.13,0,164.282497166103,160.62355967909,170.086435173607
37:26.300,-0.03,0,0.09,0,-0.07,-0.25,-0.65,-0.08,164.576001499026,160.691103731846,170.22797539674
37:26.310,0.13,0.09,0,0,-0.02,0.21,0.4,0.04,164.86950583195,160.758647784601,170.36951561987
37:26.320,0.13,0.09,0,0,-0.02,0.21,0.4,0.04,164.820485414232,160.842358377698,170.289574523635
37:26.329,-0.07,-0.05,0.1,0.03,-0.1,-1.17,0.1,0.04,164.771464996516,160.926068970793,170.209633427403
37:26.337,0.07,-0.35,0.27,0,0.02,0.42,-0.11,-0.16,164.722444578798,161.009779563889,170.129692331169
37:26.348,-0.06,-0.07,-0.03,0,-0.06,0.31,-0.01,0.12,164.67342416108,161.093490156984,170.049751234934
37:26.359,-0.06,-0.07,-0.03,0,-0.06,0.31,-0.01,0.12,164.624403743363,161.177200750079,169.9698101387
